"Manufacturer","Model","SKU","Description","Finish","Diameter","Width","Bolt Pattern","Offset","Backspace","GTIN","Bore","Lugs","Lug Type","Max Load lbs","Cost","AC-EDM","AC-OAK","MAP","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6"
"GT OFFROAD","TOMAHAWK","GT113241261122","TOMAHAWK 24x12 6x135/6x139.7 -44 Gloss Black","Gloss Black","24","12","6x135/6x139.7","-44","4.75","","106.1","6","2500","2500","335.25","49","-12","447","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4fac3cd9-f95b-4743-8e96-eef095813955.png","","","","",""
"GT OFFROAD","STRIKE","GT9720106183","STRIKE 20x10 8x170 -18 Chrome","Chrome","20","10","8x170","-18","4.75","","125.2","8","3200","3200","307.5","8","-4","410","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/dc76a08c-b12b-4966-905d-03a5c3b267e9.png","","","","",""
"GT OFFROAD","INVASION","GT72212817044SB","INVASION 22x12 8x170 -44 Satin Black","Satin Black","22","12","8x170","-44","4.75","","125.2","8","","3200","299.25","27","4","399","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/3d34923b-b070-453f-974e-6da37866bdfe.webp","","","","",""
"GT OFFROAD","AGGRESSION","GT8217961122","AGGRESSION 17x9 6x135/6x139.7 12 Gloss Black Milled","Gloss Black Milled","17","9","6x135/6x139.7","12","5.5","","106.1","6","","2500","187.5","71","1","250","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/58c6772d-ea9c-4dfe-ad2f-c977d3a9ad3f.png","","","","",""
"GT OFFROAD","AGGRESSION","GT821797123","AGGRESSION 17x9 8x180 12 Gloss Black Milled","Gloss Black Milled","17","9","8x180","12","5.5","","125.2","8","","3200","187.5","0","0","250","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/c52a8181-ffac-4288-8be2-832203941547.png","","","","",""
"GT OFFROAD","INVASION","GT721797123","INVASION 17x9 8x180 12 Gloss Black Milled","Gloss Black Milled","17","9","8x180","12","5.5","","125.2","8","","3200","187.5","0","0","250","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4f5ca8ef-0037-4f7a-9122-d92005cfa6f1.png","","","","",""
"GT OFFROAD","STRIKE","GT9226146763","STRIKE 26x14 8x170 -76 Gloss Black Milled","Gloss Black Milled","26","14","8x170","-76","4.5","","125.2","8","3200","3200","420","56","4","560","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/a44a2db4-8b49-4aa3-9e51-6ba048324bd6.png","","","","",""
"GT OFFROAD","CHAMBER","GT10820981123","CHAMBER 20x9 8x165.1/8x170 12 Matte Black","Matte Black","20","9","8x165.1/8x170","12","5.5","","125.2","8","","3200","247.5","60","0","330","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/eb1106ff-acfd-4395-b812-5aa709ee315a.png","","","","",""
"GT OFFROAD","STRIKE","GT9724141764","STRIKE 24x14 5x127 -76 Chrome","Chrome","24","14","5x127","-76","4.5","","87.1","0","2500","2500","517.5","92","4","690","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/dc76a08c-b12b-4966-905d-03a5c3b267e9.png","","","","",""
"GT OFFROAD","INVASION","GT7118961122","INVASION 18x9 6x135/6x139.7 12 Satin Black","Satin Black","18","9","6x135/6x139.7","12","5.5","","106.1","6","","2500","206.25","67","0","275","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/3d34923b-b070-453f-974e-6da37866bdfe.webp","","","","",""
"GT OFFROAD","TOMAHAWK","GT117201061122","TOMAHAWK 20x10 6x135/6x139.7 -18 Chrome","Chrome","20","10","6x135/6x139.7","-18","4.75","","106.1","6","2500","2500","307.5","111","-4","410","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/59292df2-7a51-410b-a724-0b04216af300.png","","","","",""
"GT OFFROAD","TOMAHAWK","GT117201082123","TOMAHAWK 20x10 8x165.1/8x180 -18 Chrome","Chrome","20","10","8x165.1/8x180","-18","4.75","","125.2","8","3200","3200","307.5","-4","-4","410","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/59292df2-7a51-410b-a724-0b04216af300.png","","","","",""
"GT OFFROAD","STRIKE","GT92212818044P","STRIKE 22x12 8x180 -44 Polished","Polished","22","12","8x180","-44","4.75","","125.2","8","3200","3200","341.25","37","7","455","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/effb6b10-aac8-4999-8150-aaa67ed2f162.png","","","","",""
"GT OFFROAD","STRIKE","GT92098165112P","STRIKE 20x9 8x165.1 12 Polished","Polished","20","9","8x165.1","12","5.5","","125.2","8","3200","3200","262.5","33","7","350","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/effb6b10-aac8-4999-8150-aaa67ed2f162.png","","","","",""
"GT OFFROAD","AGGRESSION","GT841897123","AGGRESSION 18x9 8x180 12 Gloss Black","Gloss Black","18","9","8x180","12","5.5","","125.2","8","","3200","206.25","45","-4","275","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/1f4f57de-6afd-4c6b-974e-1e66614ed4f7.png","","","","",""
"GT OFFROAD","INVASION","GT722125139744SB","INVASION 22x12 5x139.7 -44 Satin Black","Satin Black","22","12","5x139.7","-44","4.75","","108.1","0","","2500","299.25","36","0","399","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/3d34923b-b070-453f-974e-6da37866bdfe.webp","","","","",""
"GT OFFROAD","STRIKE","GT9224123444","STRIKE 24x12 6x135 -44 Gloss Black Milled","Gloss Black Milled","24","12","6x135","-44","4.75","","87.1","6","2500","2500","335.25","40","4","447","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/a44a2db4-8b49-4aa3-9e51-6ba048324bd6.png","","","","",""
"GT OFFROAD","TOMAHAWK","GT112221081123","TOMAHAWK 22x10 8x165.1/8x170 -18 Gloss Black Milled","Gloss Black Milled","22","10","8x165.1/8x170","-18","4.75","","125.2","8","3200","3200","281.25","122","4","375","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/ed550975-7e40-490c-b197-dbd7891190c4.png","","","","",""
"GT OFFROAD","INVASION","GT72012613544GBML","INVASION 20x12 6x135 -44 Gloss Black Milled","Gloss Black Milled","20","12","6x135","-44","4.75","","87.1","6","","2500","285","19","4","380","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4f5ca8ef-0037-4f7a-9122-d92005cfa6f1.png","","","","",""
"GT OFFROAD","STRIKE","GT9209818012GB","STRIKE 20x9 8x180 12 Gloss Black","Gloss Black","20","9","8x180","12","5.5","","125.2","8","3200","3200","247.5","64","4","330","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/eb46943e-c446-43a8-a715-64b23a9c95bf.png","","","","",""
"GT OFFROAD","INVASION","GT722128165144GBML","INVASION 22x12 8x165.1 -44 Gloss Black Milled","Gloss Black Milled","22","12","8x165.1","-44","4.75","","125.2","8","","3200","299.25","105","4","399","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4f5ca8ef-0037-4f7a-9122-d92005cfa6f1.png","","","","",""
"GT OFFROAD","STRIKE","GT9722124442","STRIKE 22x12 6x139.7 -44 Chrome","Chrome","22","12","6x139.7","-44","4.75","","106.1","6","2500","2500","360","1","-28","480","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/dc76a08c-b12b-4966-905d-03a5c3b267e9.png","","","","",""
"GT OFFROAD","STRIKE","GT9226127443","STRIKE 26x12 8x180 -44 Gloss Black Milled","Gloss Black Milled","26","12","8x180","-44","4.75","","125.2","8","3200","3200","400.5","51","8","534","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/a44a2db4-8b49-4aa3-9e51-6ba048324bd6.png","","","","",""
"GT OFFROAD","STARK","GT127221251121","STARK 22x12 5x127/5x139.7 -44 Chrome","Chrome","22","12","5x127/5x139.7","-44","4.75","","78.1","0","2500","2500","360","131","2","480","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/095fa7c7-4309-4c06-b2fc-5cfee3fd73b5.png","","","","",""
"GT OFFROAD","STARK","GT127221282123","STARK 22x12 8x165.1/8x180 -44 Chrome","Chrome","22","12","8x165.1/8x180","-44","4.75","","125.2","8","3200","3200","360","31","4","480","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/095fa7c7-4309-4c06-b2fc-5cfee3fd73b5.png","","","","",""
"GT OFFROAD","TOMAHAWK","GT113241461122","TOMAHAWK 24x14 6x135/6x139.7 -76 Gloss Black","Gloss Black","24","14","6x135/6x139.7","-76","4.5","","106.1","6","2500","2500","353.25","25","4","471","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4fac3cd9-f95b-4743-8e96-eef095813955.png","","","","",""
"GT OFFROAD","INVASION","GT72010818018SB","INVASION 20x10 8x180 -18 Satin Black","Satin Black","20","10","8x180","-18","4.75","","125.2","8","","3200","260.25","31","1","347","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/3d34923b-b070-453f-974e-6da37866bdfe.webp","","","","",""
"GT OFFROAD","TOMAHAWK","GT113201061122","TOMAHAWK 20x10 6x135/6x139.7 -18 Gloss Black","Gloss Black","20","10","6x135/6x139.7","-18","4.75","","106.1","6","2500","2500","260.25","152","-12","347","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4fac3cd9-f95b-4743-8e96-eef095813955.png","","","","",""
"GT OFFROAD","STRIKE","GT42414768170P","STRIKE 24x14 8x170 -76 Polished","Polished","24","14","8x170","-76","4.5","","125.2","8","3200","3200","403","0","1","549","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/effb6b10-aac8-4999-8150-aaa67ed2f162.png","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/35202568-bee1-4c6a-ae3c-8b28905962e8.png","","","",""
"GT OFFROAD","INVASION","GT720125139744GBML","INVASION 20x12 5x139.7 -44 Gloss Black Milled","Gloss Black Milled","20","12","5x139.7","-44","4.75","","108.1","0","","2500","285","3","0","380","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4f5ca8ef-0037-4f7a-9122-d92005cfa6f1.png","","","","",""
"GT OFFROAD","STRIKE","GT9224124442","STRIKE 24x12 6x139.7 -44 Gloss Black Milled","Gloss Black Milled","24","12","6x139.7","-44","4.75","","106.1","6","2500","2500","335.25","166","8","447","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/a44a2db4-8b49-4aa3-9e51-6ba048324bd6.png","","","","",""
"GT OFFROAD","CHAMBER","GT101018961122","CHAMBER 18x9 6x135/6x139.7 12 Matte Bronze Centre / Black Lip","Matte Bronze Centre / Black Lip","18","9","6x135/6x139.7","12","5.5","","106.1","6","","2500","206.25","78","4","275","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/6ba15f60-bbae-4717-a814-4bd822651eb5.png","","","","",""
"GT OFFROAD","TOMAHAWK","GT112241281123","TOMAHAWK 24x12 8x165.1/8x170 -44 Gloss Black Milled","Gloss Black Milled","24","12","8x165.1/8x170","-44","4.75","","125.2","8","3200","3200","335.25","67","4","447","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/ed550975-7e40-490c-b197-dbd7891190c4.png","","","","",""
"GT OFFROAD","INVASION","GT72210817018GBML","INVASION 22x10 8x170 -18 Gloss Black Milled","Gloss Black Milled","22","10","8x170","-18","4.75","","125.2","8","","3200","281.25","47","4","375","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4f5ca8ef-0037-4f7a-9122-d92005cfa6f1.png","","","","",""
"GT OFFROAD","STARK","GT127221281123","STARK 22x12 8x165.1/8x170 -44 Chrome","Chrome","22","12","8x165.1/8x170","-44","4.75","","125.2","8","3200","3200","360","20","4","480","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/095fa7c7-4309-4c06-b2fc-5cfee3fd73b5.png","","","","",""
"GT OFFROAD","STRIKE","GT9724123444","STRIKE 24x12 6x135 -44 Chrome","Chrome","24","12","6x135","-44","4.75","","87.1","6","2500","2500","496.5","181","0","662","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/dc76a08c-b12b-4966-905d-03a5c3b267e9.png","","","","",""
"GT OFFROAD","STARK","GT122241281123","STARK 24x12 8x165.1/8x170 -44 Gloss Black Milled","Gloss Black Milled","24","12","8x165.1/8x170","-44","4.75","","125.2","8","3200","3200","335.25","20","4","447","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/68dda910-59c4-485a-ad86-a293dc93d0eb.png","","","","",""
"GT OFFROAD","INVASION","GT72010512718GBMLR","INVASION 20x10 5x127 -18 Gloss Black Milled Red","Gloss Black Milled Red","20","10","5x127","-18","4.75","","87.1","0","","2500","260.25","25","4","347","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/97f60c11-1536-42db-b3d7-55133c9b37d5.png","","","","",""
"GT OFFROAD","INVASION","GT72095139712SB","INVASION 20x9 5x139.7 12 Satin Black","Satin Black","20","9","5x139.7","12","5.5","","108.1","0","","2500","247.5","34","4","330","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/3d34923b-b070-453f-974e-6da37866bdfe.webp","","","","",""
"GT OFFROAD","STRIKE","GT920105139718GBML","STRIKE 20x10 5x139.7 -18 Gloss Black Milled","Gloss Black Milled","20","10","5x139.7","-18","4.75","","108.1","0","2500","2500","260.25","42","4","347","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/a44a2db4-8b49-4aa3-9e51-6ba048324bd6.png","","","","",""
"GT OFFROAD","STRIKE","GT9226121444","STRIKE 26x12 5x127 -44 Gloss Black Milled","Gloss Black Milled","26","12","5x127","-44","4.75","","87.1","0","2500","2500","400.5","74","4","534","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/a44a2db4-8b49-4aa3-9e51-6ba048324bd6.png","","","","",""
"GT OFFROAD","AGGRESSION","GT82010512718GB","AGGRESSION 20x10 5x127 -18 Gloss Black","Gloss Black","20","10","5x127","-18","4.75","","87.1","0","","2500","260.25","48","4","347","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/1f4f57de-6afd-4c6b-974e-1e66614ed4f7.png","","","","",""
"GT OFFROAD","INVASION","GT72012613544SB","INVASION 20x12 6x135 -44 Satin Black","Satin Black","20","12","6x135","-44","4.75","","87.1","6","","2500","285","20","4","380","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/3d34923b-b070-453f-974e-6da37866bdfe.webp","","","","",""
"GT OFFROAD","STRIKE","GT9526143764","STRIKE 26x14 6x135 -76 Polished","Polished","26","14","6x135","-76","4.5","","87.1","6","2500","2500","573.75","32","4","765","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/effb6b10-aac8-4999-8150-aaa67ed2f162.png","","","","",""
"GT OFFROAD","STRIKE","GT9726141764","STRIKE 26x14 5x127 -76 Chrome","Chrome","26","14","5x127","-76","4.5","","87.1","0","2500","2500","613.5","97","5","818","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/dc76a08c-b12b-4966-905d-03a5c3b267e9.png","","","","",""
"GT OFFROAD","STRIKE","GT9526145763","STRIKE 26x14 8x165.1 -76 Polished","Polished","26","14","8x165.1","-76","4.5","","125.2","8","3200","3200","573.75","23","4","765","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/effb6b10-aac8-4999-8150-aaa67ed2f162.png","","","","",""
"GT OFFROAD","AGGRESSION","GT822126139744GB","AGGRESSION 22x12 6x139.7 -44 Gloss Black","Gloss Black","22","12","6x139.7","-44","4.75","","106.1","6","","2500","299.25","60","0","399","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/1f4f57de-6afd-4c6b-974e-1e66614ed4f7.png","","","","",""
"GT OFFROAD","AGGRESSION","GT820105139718GB","AGGRESSION 20x10 5x139.7 -18 Gloss Black","Gloss Black","20","10","5x139.7","-18","4.75","","108.1","0","","2500","260.25","53","0","347","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/1f4f57de-6afd-4c6b-974e-1e66614ed4f7.png","","","","",""
"GT OFFROAD","INVASION","GT72098165112GBML","INVASION 20x9 8x165.1 12 Gloss Black Milled","Gloss Black Milled","20","9","8x165.1","12","5.5","","125.2","8","","3200","247.5","46","0","330","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4f5ca8ef-0037-4f7a-9122-d92005cfa6f1.png","","","","",""
"GT OFFROAD","STARK","GT12220982123","STARK 20x9 8x165.1/8x180 12 Gloss Black Milled","Gloss Black Milled","20","9","8x165.1/8x180","12","5.5","","125.2","8","3200","3200","247.5","152","0","330","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/68dda910-59c4-485a-ad86-a293dc93d0eb.png","","","","",""
"GT OFFROAD","INVASION","GT720106139718SB","INVASION 20x10 6x139.7 -18 Satin Black","Satin Black","20","10","6x139.7","-18","4.75","","106.1","6","","2500","260.25","66","0","347","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/3d34923b-b070-453f-974e-6da37866bdfe.webp","","","","",""
"GT OFFROAD","TOMAHAWK","GT113241281123","TOMAHAWK 24x12 8x165.1/8x170 -44 Gloss Black","Gloss Black","24","12","8x165.1/8x170","-44","4.75","","125.2","8","3200","3200","335.25","70","0","447","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4fac3cd9-f95b-4743-8e96-eef095813955.png","","","","",""
"GT OFFROAD","STRIKE","GT9524121444","STRIKE 24x12 5x127 -44 Polished","Polished","24","12","5x127","-44","4.75","","87.1","0","2500","2500","423.75","3","0","565","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/effb6b10-aac8-4999-8150-aaa67ed2f162.png","","","","",""
"GT OFFROAD","INVASION","GT7118951121","INVASION 18x9 5x127/5x139.7 12 Satin Black","Satin Black","18","9","5x127/5x139.7","12","5.5","","78.1","0","","2500","206.25","38","4","275","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/3d34923b-b070-453f-974e-6da37866bdfe.webp","","","","",""
"GT OFFROAD","INVASION","GT72012817044GBML","INVASION 20x12 8x170 -44 Gloss Black Milled","Gloss Black Milled","20","12","8x170","-44","4.75","","125.2","8","","3200","285","32","4","380","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4f5ca8ef-0037-4f7a-9122-d92005cfa6f1.png","","","","",""
"GT OFFROAD","INVASION","GT721796123","INVASION 17x9 8x170 12 Gloss Black Milled","Gloss Black Milled","17","9","8x170","12","5.5","","125.2","8","","3200","187.5","35","4","250","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/4f5ca8ef-0037-4f7a-9122-d92005cfa6f1.png","","","","",""
"GT OFFROAD","STRIKE","GT92212817044GB","STRIKE 22x12 8x170 -44 Gloss Black","Gloss Black","22","12","8x170","-44","5.5","","125.2","8","3200","3200","299.25","27","0","399","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/eb46943e-c446-43a8-a715-64b23a9c95bf.png","","","","",""
"GT OFFROAD","STRIKE","GT9526122445","STRIKE 26x12 5x139.7 -44 Polished","Polished","26","12","5x139.7","-44","4.75","","108.1","0","2500","2500","525","24","4","700","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/effb6b10-aac8-4999-8150-aaa67ed2f162.png","","","","",""
"GT OFFROAD","INVASION","GT72012818044SB","INVASION 20x12 8x180 -44 Satin Black","Satin Black","20","12","8x180","-44","4.75","","125.2","8","","3200","285","37","4","380","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/3d34923b-b070-453f-974e-6da37866bdfe.webp","","","","",""
"GT OFFROAD","STRIKE","GT9209613512GB","STRIKE 20x9 6x135 12 Gloss Black","Gloss Black","20","9","6x135","12","5.5","","87.1","6","2500","2500","247.5","59","-9","330","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/eb46943e-c446-43a8-a715-64b23a9c95bf.png","","","","",""
"GT OFFROAD","AGGRESSION","GT820905139712GB","AGGRESSION 20x9 5x139.7 12 Gloss Black","Gloss Black","20","9","5x139.7","12","5.5","","108.1","0","","2500","247.5","47","8","330","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/1f4f57de-6afd-4c6b-974e-1e66614ed4f7.png","","","","",""
"GT OFFROAD","STARK","GT127201051121","STARK 20x10 5x127/5x139.7 -18 Chrome","Chrome","20","10","5x127/5x139.7","-18","4.75","","78.1","0","2500","2500","307.5","4","-8","410","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/095fa7c7-4309-4c06-b2fc-5cfee3fd73b5.png","","","","",""
"GT OFFROAD","STRIKE","GT9224122445","STRIKE 24x12 5x139.7 -44 Gloss Black Milled","Gloss Black Milled","24","12","5x139.7","-44","4.75","","108.1","0","2500","2500","335.25","142","4","447","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/a44a2db4-8b49-4aa3-9e51-6ba048324bd6.png","","","","",""
"GT OFFROAD","STARK","GT127201082123","STARK 20x10 8x165.1/8x180 -18 Chrome","Chrome","20","10","8x165.1/8x180","-18","4.75","","125.2","8","3200","3200","307.5","31","4","410","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/095fa7c7-4309-4c06-b2fc-5cfee3fd73b5.png","","","","",""
"GT OFFROAD","TOMAHAWK","GT112221261122","TOMAHAWK 22x12 6x135/6x139.7 -44 Gloss Black Milled","Gloss Black Milled","22","12","6x135/6x139.7","-44","4.75","","106.1","6","2500","2500","299.25","39","-4","399","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/ed550975-7e40-490c-b197-dbd7891190c4.png","","","","",""
"GT OFFROAD","AGGRESSION","GT82010512718GBML","AGGRESSION 20x10 5x127 -18 Gloss Black Milled","Gloss Black Milled","20","10","5x127","-18","4.75","","87.1","0","","2500","260.25","7","4","347","https://autocountry-production.s3.ca-central-1.amazonaws.com/images/wheels/c52a8181-ffac-4288-8be2-832203941547.png","","","","",""
